Follow_up,Mail,Title,mail,LatN_dec,LongW_dec,Comments,ID,author_key,MosquitoSpecies1,host_richness,sd,n,vertebrate_site_diversity,Landscape,Landscape1,BloodSource1,BloodSource2,BloodSource3,BloodSource4,BloodSource5,BloodSource6,BloodSource7,BloodSource8,BloodSource9,BloodSource10,BloodSource11,BloodSource12,BloodSource13,BloodSource14,BloodSource15,BloodSource16,BloodSource17,BloodSource18,BloodSource19,BloodSource20,BloodSource21,BloodSource22,BloodSource23,BloodSource24,BloodSource25,BloodSource26,BloodSource27,BloodSource28,BloodSource29,BloodSource30,BloodSource31,BloodSource32,BloodSource33,BloodSource34,BloodSource35,BloodSource36,BloodSource37,BloodSource38,BloodSource39,BloodSource40,BloodSource41,BloodSource42,BloodSource43,BloodSource44,BloodSource45,BloodSource46,BloodSource47,BloodSource48,BloodSource49,BloodSource50,BloodSource51,BloodSource52,BloodSource53,BloodSource54,BloodSource55,BloodSource56,Mammalia,Aves,Amphibia,Reptilia,BloodSource_Orden,Location,Database,StudyType,Title2,Year,Author1,Author2,Author3,Author4,Author5,InstAut1,InstAut2,InstAut3,InstAut4,InstAut5,Landscape2
ok,no,Blood-meal preferences and avian malaria detection in mosquitoes (Diptera: Culicidae) captured at different land use types within a neotropical montane cloud forest matrix,diego.santiago@inecol.mx,"19,514,444","-96,936,667",NA,3,Abella-Medrano2018,Culex_restuans,1,NA,NA,NA,periurban_forest,wild,Bos_taurus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,Artiodactyla,"Veracruz,Mexico",Scopus,article,Blood-meal preferences and avian malaria detection in mosquitoes (Diptera: Culicidae) captured at different land use types within a neotropical montane cloud forest matrix,2018,"Abella-Medrano, Carlos Antonio","Ib??ez-Bernal, Sergio","Carb?-Ram?rez, Pilar","Santiago-Alarcon, Diego",NA,"INECOL_Xalapa,","INECOL_Xalapa,","INECOL_Xalapa,","INECOL_Xalapa,",NA,wild
ok,no,Blood-meal preferences and avian malaria detection in mosquitoes (Diptera: Culicidae) captured at different land use types within a neotropical montane cloud forest matrix,diego.santiago@inecol.mx,"19,514,444","-96,936,667",NA,3,Abella-Medrano2018,Wyeomyia_adelpha,1,NA,NA,NA,periurban_forest,wild,Homo_sapiens_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,Primates,"Veracruz,Mexico",Scopus,article,Blood-meal preferences and avian malaria detection in mosquitoes (Diptera: Culicidae) captured at different land use types within a neotropical montane cloud forest matrix,2018,"Abella-Medrano, Carlos Antonio","Ib??ez-Bernal, Sergio","Carb?-Ram?rez, Pilar","Santiago-Alarcon, Diego",NA,"INECOL_Xalapa,","INECOL_Xalapa,","INECOL_Xalapa,","INECOL_Xalapa,",NA,wild
recien_agregado,no,Longitudinal Studies of Aedes aegypti (Diptera: Culicidae) in Thailand and Puerto Rico: Blood Feeding Frequency,NA,"18,383,333",-66.55,sacado_OlsonEtAl2020,4,Scott2000,Aedes_aegypti,1,NA,NA,NA,urban (residence area),urban,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,"Florida, Puerto Rico ",sacado_OlsonEtAl2020,article,Longitudinal Studies of Aedes aegypti (Diptera: Culicidae) in Thailand and Puerto Rico: Blood Feeding Frequency,2000,Thomas W. Scott,Priyanie H. Amerasinghe,Amy C. Morrison,Leslie H. Lorenz,Gary G. Clark,"Department of Zoology, University of Peradeniya, Peradeniya, Sri Lanka.","Department of Entomology, University of Maryland, College Park,","Dengue Branch, Division of Vector-Borne Infectious Diseases, NCID, Centers for Disease Control and Prevention, 2 Calle Casia, San Juan, PR","Department of Entomology, Walter Reed Army Institute for Re- search, Washington, DC","Department of Biology, Mahidol University, Bangkok, Thailand",disturbed
ok,si,Mosquito-host interactions during and after an outbreak of equine viral encephalitis in eastern Panama,millerma@si.edu,"8,361,167","-77,940,667",NA,6,Navia-Gine2013,Culex_coronator,1,NA,NA,NA,"deforested with scattered patches of secondary forest intermingled with grassland, shrub vegetation and swampy areas.",wild,Bos_taurus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,Artyodactyla,Panama,Scopus,article,Mosquito-host interactions during and after an outbreak of equine viral encephalitis in eastern Panama,2013,"Navia-Gine W.G., ","Loaiza J.R., ",Miller M.J.,NA,NA,Smithsonian Tropical Research Institute,"Centro de Biodiversidad y Descubrimiento de Drogas, Instituto de Investigaciones Cient ??ficas y Servicios de Alta Tecnolog ??a, Clayton, Panama ?,",Universidad de Panamá,NA,NA,wild
ok,si,Mosquito-host interactions during and after an outbreak of equine viral encephalitis in eastern Panama,millerma@si.edu,"8,361,167","-77,940,667",NA,6,Navia-Gine2013,Culex_(Melanoconion)_sp.,1,NA,NA,NA,"deforested with scattered patches of secondary forest intermingled with grassland, shrub vegetation and swampy areas.",wild,Oecomys sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,Rodentia,Panama,Scopus,article,Mosquito-host interactions during and after an outbreak of equine viral encephalitis in eastern Panama,2013,"Navia-Gine W.G., ","Loaiza J.R., ",Miller M.J.,NA,NA,Smithsonian Tropical Research Institute,"Centro de Biodiversidad y Descubrimiento de Drogas, Instituto de Investigaciones Cient ??ficas y Servicios de Alta Tecnolog ??a, Clayton, Panama ?,",Universidad de Panamá,NA,NA,wild
ok,si,Mosquito-host interactions during and after an outbreak of equine viral encephalitis in eastern Panama,millerma@si.edu,"8,361,167","-77,940,667",NA,6,Navia-Gine2013,Anopheles_apicimacula,1,NA,NA,NA,"deforested with scattered patches of secondary forest intermingled with grassland, shrub vegetation and swampy areas.",wild,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,Perissodactyla,Panama,Scopus,article,Mosquito-host interactions during and after an outbreak of equine viral encephalitis in eastern Panama,2013,"Navia-Gine W.G., ","Loaiza J.R., ",Miller M.J.,NA,NA,Smithsonian Tropical Research Institute,"Centro de Biodiversidad y Descubrimiento de Drogas, Instituto de Investigaciones Cient ??ficas y Servicios de Alta Tecnolog ??a, Clayton, Panama ?,",Universidad de Panamá,NA,NA,wild
ok,si,Mosquito-host interactions during and after an outbreak of equine viral encephalitis in eastern Panama,millerma@si.edu,"8,361,167","-77,940,667",NA,6,Navia-Gine2013,Anopheles_punctimacula,1,NA,NA,NA,"deforested with scattered patches of secondary forest intermingled with grassland, shrub vegetation and swampy areas.",wild,Bos_taurus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,Artiodactyla,Panama,Scopus,article,Mosquito-host interactions during and after an outbreak of equine viral encephalitis in eastern Panama,2013,"Navia-Gine W.G., ","Loaiza J.R., ",Miller M.J.,NA,NA,Smithsonian Tropical Research Institute,"Centro de Biodiversidad y Descubrimiento de Drogas, Instituto de Investigaciones Cient ??ficas y Servicios de Alta Tecnolog ??a, Clayton, Panama ?,",Universidad de Panamá,NA,NA,wild
ok,si,"Feeding Patterns of Mosquitoes (Diptera: Culicidae) in the Atlantic Forest, Rio de Janeiro, Brazil",jalencar@ioc.fiocruz.br,"-22,443,778","-42,908,444",NA,11,Alencar2015,Anopheles_minor,1,NA,NA,NA,wild_flooded_area,wild,Gallus_gallus_domesticus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,Galliformes,"REGUA,Brazil",Scopus,article,"Feeding Patterns of Mosquitoes (Diptera: Culicidae) in the Atlantic Forest, Rio de Janeiro, Brazil",2015,Alencar J.,Mello C.F.D.,Gil-Santana H.R.,Giupponi A.P.D.L.,"Araújo A.N., Lorosa E.S., Guimarães A.É., Silva J.D.S.",Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,"Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_Rural_do_Rio_de_Janeiro",wild
NA,no,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,juliass@ioc.fiocruz.br,"-154,053","-55,835,294",NA,15,DosSantosSilva2012,Psorophora_albipes,1,NA,NA,NA,wild,wild,Gallus_gallus_domesticus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,"CGNP,Brasil",Scopus,article,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,2012,Dos Santos Silva J.,Alencar J.,Costa J.M.,Seixas-Lorosa E.,Guimarães A.E.,"Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro",Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,wild
NA,no,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,juliass@ioc.fiocruz.br,"-25,625,431","-54,460,722",NA,15,DosSantosSilva2012,Trichoprosopon_digitatum,1,NA,NA,NA,wild,wild,Gallus_gallus_domesticus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,"INP,Brasil",Scopus,article,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,2012,Dos Santos Silva J.,Alencar J.,Costa J.M.,Seixas-Lorosa E.,Guimarães A.E.,"Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro",Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,wild
ok,si,Blood-feeding ecology of mosquitoes in zoos,htuten@gmail.com,"34,847,718","-82,385,616",zoologicos,16,Tuten2012,Anopheles_punctipennis,1,NA,NA,NA,urban,urban,Capra_hircus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,"Greenville_Zoo,South_Carolina,USA",Scopus,article,Blood-feeding ecology of mosquitoes in zoos,2012,Tuten H.C.,Bridges W.C.,Paul K.S.,Adler P.H.,NA,Clemson_University,Clemson_University,Clemson_University,Clemson_University,NA,disturbed
ok,si,Blood-feeding ecology of mosquitoes in zoos,htuten@gmail.com,"34,009,656","-81,073,038",zoologicos,16,Tuten2012,Culex_restuans,1,NA,NA,NA,urban,urban,Cardinalis_cardinalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,"Riverbanks_Zoo,South_Carolina,USA",Scopus,article,Blood-feeding ecology of mosquitoes in zoos,2012,Tuten H.C.,Bridges W.C.,Paul K.S.,Adler P.H.,NA,Clemson_University,Clemson_University,Clemson_University,Clemson_University,NA,disturbed
ok,si,Blood-feeding ecology of mosquitoes in zoos,htuten@gmail.com,"34,009,656","-81,073,038",zoologicos,16,Tuten2012,Culex_territans,1,NA,NA,NA,urban,urban,Hyla_cinerea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,"Riverbanks_Zoo,South_Carolina,USA",Scopus,article,Blood-feeding ecology of mosquitoes in zoos,2012,Tuten H.C.,Bridges W.C.,Paul K.S.,Adler P.H.,NA,Clemson_University,Clemson_University,Clemson_University,Clemson_University,NA,disturbed
NA,no,Anopheles (Kerteszia) cruzii (Diptera: Culicidae) in peridomiciliary area during asymptomatic malaria transmission in the atlantic forest: Molecular identification of blood-meal sources indicates humans as primary intermediate hosts,,"-23,991,306","-47,092,694",NA,20,Kirchgatter2014,Anopheles_cruzii,1,NA,NA,NA,rural,rural,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,"Juquitiba,Brasil",SciELO,article,Anopheles (Kerteszia) cruzii (Diptera: Culicidae) in peridomiciliary area during asymptomatic malaria transmission in the atlantic forest: Molecular identification of blood-meal sources indicates humans as primary intermediate hosts,2014,Kirchgatter K.,Tubaki R.M.,Malafronte R.S.,Alves I.C.,"Lima G.F.M.C., Guimarães L.O., Zampaulo R., Wunderlich G.",Universidade_de_Sao_Paulo,Superintendencia_de_Controle_de_Endemias,Universidade_de_Sao_Paulo,Hospital_das_Clínicas,Universidade_de_Sao_Paulo,disturbed
ok,si,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,anamarassa@usp.br,"-2,827,749","-55,750,652",NA,21,Marassa2009,Aedes_crinifer,1,NA,NA,NA,rural,rural,monkey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,"Cachoeirinha_farm,Garruchos,Brasil",SciELO,article,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,2009,"Marassa, A.M.","Paula, M.B.",Gomes A.C.,Consales C.A.,NA,Adolfo_Lutz_Institute,Universidade_de_Sao_Paulo,Universidade_de_Sao_Paulo,Pasteur_Institute,NA,disturbed
ok,si,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,anamarassa@usp.br,"-28,278,664","-55,535,822",NA,21,Marassa2009,Aedes_crinifer,1,NA,NA,NA,rural,rural,Homo_sapiens_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,"Sao_Jose_Velho,Garruchos,Brasil",SciELO,article,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,2009,"Marassa, A.M.","Paula, M.B.",Gomes A.C.,Consales C.A.,NA,Adolfo_Lutz_Institute,Universidade_de_Sao_Paulo,Universidade_de_Sao_Paulo,Pasteur_Institute,NA,disturbed
ok,si,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,anamarassa@usp.br,"-2,827,749","-55,750,652",NA,21,Marassa2009,Aedes_serratus,1,NA,NA,NA,rural,rural,Homo_sapiens_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,"Cachoeirinha_farm,Garruchos,Brasil",SciELO,article,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,2009,"Marassa, A.M.","Paula, M.B.",Gomes A.C.,Consales C.A.,NA,Adolfo_Lutz_Institute,Universidade_de_Sao_Paulo,Universidade_de_Sao_Paulo,Pasteur_Institute,NA,disturbed
ok,si,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,anamarassa@usp.br,"-28,483,333",-55.35,NA,21,Marassa2009,Aedes_scapularis,1,NA,NA,NA,rural,rural,Homo_sapiens_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,"Santo_Antonio_das_Missoes,Brasil",SciELO,article,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,2009,"Marassa, A.M.","Paula, M.B.",Gomes A.C.,Consales C.A.,NA,Adolfo_Lutz_Institute,Universidade_de_Sao_Paulo,Universidade_de_Sao_Paulo,Pasteur_Institute,NA,disturbed
ok,si,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,anamarassa@usp.br,"-2,827,749","-55,750,652",NA,21,Marassa2009,Aedes_scapularis,1,NA,NA,NA,rural,rural,Homo_sapiens_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,"Cachoeirinha_farm,Garruchos,Brasil",SciELO,article,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,2009,"Marassa, A.M.","Paula, M.B.",Gomes A.C.,Consales C.A.,NA,Adolfo_Lutz_Institute,Universidade_de_Sao_Paulo,Universidade_de_Sao_Paulo,Pasteur_Institute,NA,disturbed
ok,si,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,anamarassa@usp.br,"-28,483,333",-55.35,NA,21,Marassa2009,Haemagogus_leucocelaenus,1,NA,NA,NA,rural,rural,Homo_sapiens_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,"Santo_Antonio_das_Missoes,Brasil",SciELO,article,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,2009,"Marassa, A.M.","Paula, M.B.",Gomes A.C.,Consales C.A.,NA,Adolfo_Lutz_Institute,Universidade_de_Sao_Paulo,Universidade_de_Sao_Paulo,Pasteur_Institute,NA,disturbed
ok,si,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,anamarassa@usp.br,"-2,827,749","-55,750,652",NA,21,Marassa2009,Haemagogus_leucocelaenus,1,NA,NA,NA,rural,rural,Homo_sapiens_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,"Cachoeirinha_farm,Garruchos,Brasil",SciELO,article,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,2009,"Marassa, A.M.","Paula, M.B.",Gomes A.C.,Consales C.A.,NA,Adolfo_Lutz_Institute,Universidade_de_Sao_Paulo,Universidade_de_Sao_Paulo,Pasteur_Institute,NA,disturbed
ok,si,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,anamarassa@usp.br,"-28,483,333",-55.35,NA,21,Marassa2009,Sabethes_albiprivus,1,NA,NA,NA,rural,rural,Homo_sapiens_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,"Santo_Antonio_das_Missoes,Brasil",SciELO,article,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,2009,"Marassa, A.M.","Paula, M.B.",Gomes A.C.,Consales C.A.,NA,Adolfo_Lutz_Institute,Universidade_de_Sao_Paulo,Universidade_de_Sao_Paulo,Pasteur_Institute,NA,disturbed
ok,si,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,anamarassa@usp.br,"-2,827,749","-55,750,652",NA,21,Marassa2009,Sabethes_albiprivus,1,NA,NA,NA,rural,rural,Homo_sapiens_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,"Cachoeirinha_farm,Garruchos,Brasil",SciELO,article,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,2009,"Marassa, A.M.","Paula, M.B.",Gomes A.C.,Consales C.A.,NA,Adolfo_Lutz_Institute,Universidade_de_Sao_Paulo,Universidade_de_Sao_Paulo,Pasteur_Institute,NA,disturbed
ok,si,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,anamarassa@usp.br,"-28,483,333",-55.35,NA,21,Marassa2009,Sabethes_quasicyaneus,1,NA,NA,NA,rural,rural,Homo_sapiens_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,"Santo_Antonio_das_Missoes,Brasil",SciELO,article,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,2009,"Marassa, A.M.","Paula, M.B.",Gomes A.C.,Consales C.A.,NA,Adolfo_Lutz_Institute,Universidade_de_Sao_Paulo,Universidade_de_Sao_Paulo,Pasteur_Institute,NA,disturbed
ok,si,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,anamarassa@usp.br,"-2,827,749","-55,750,652",NA,21,Marassa2009,Sabethes_quasicyaneus,1,NA,NA,NA,rural,rural,Homo_sapiens_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,"Cachoeirinha_farm,Garruchos,Brasil",SciELO,article,Biotin-avidin sandwich elisa with specific human isotypes IgG1 and IgG4 for Culicidae mosquito blood meal identification from an epizootic yellow fever area in Brazil,2009,"Marassa, A.M.","Paula, M.B.",Gomes A.C.,Consales C.A.,NA,Adolfo_Lutz_Institute,Universidade_de_Sao_Paulo,Universidade_de_Sao_Paulo,Pasteur_Institute,NA,disturbed
